,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,sentiment
806,@BBCNaga @McrBikeHire @RideLondon if you are in manchester take the short trip to @Dolan_Bikes in ormskirk and buil… https://t.co/YoW2FBdU2s,FALSE,1,BBCNaga,10/06/2018 14:22,TRUE,1.00547E+18,1.00582E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aigburth_Velo,0,FALSE,FALSE,NA,NA,0.704574954
807,Done... 107.2km (63 miles).. 5 hours .. not bad given all the traffic and traffic lights. Surprisingly busy all thr… https://t.co/OxRIKspD8T,FALSE,3,NA,10/06/2018 14:08,TRUE,NA,1.00581E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dbMalawi2016,0,FALSE,FALSE,NA,NA,0.186144687
808,RT @_julietelliott: Is there anywhere in London you can hire a road bike? Or does anyone fancy lending me one? I'm taking some journos and…,FALSE,0,NA,10/06/2018 14:01,FALSE,NA,1.00581E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1domsweeney,5,TRUE,FALSE,NA,NA,0.661592349
809,RT @m4logan: Great day yesterday. If any of @timfarron colleagues would like to make a donation to @prostateuk please click this link https…,FALSE,0,NA,10/06/2018 13:24,FALSE,NA,1.0058E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wheatcroft_dave,1,TRUE,FALSE,NA,NA,0.723254201
810,RT @BBCNaga: Just rode 15 miles on a road bike from @McrBikeHire - what a revelation! Hills were much easier though the riding position &amp; s…,FALSE,0,NA,10/06/2018 13:18,FALSE,NA,1.0058E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",allovus,9,TRUE,FALSE,NA,NA,0.629455428
811,RT @ClareLaitPhysio: What better way to spend a Saturday night when hubby is working. The hardest workout on the watt bike yet. 7 weeks to…,FALSE,0,NA,10/06/2018 13:12,FALSE,NA,1.0058E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liz_ORiordan,1,TRUE,FALSE,NA,NA,0.501730978
812,@_julietelliott @RideLondon @SKODAUK @_julietelliott I can help and drop a bike off to you DM me,FALSE,0,_julietelliott,10/06/2018 13:08,FALSE,1.00579E+18,1.0058E+18,333254465,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KidKarbon,0,FALSE,FALSE,NA,NA,0.444802747
813,@BBCNaga @McrBikeHire @RideLondon a fatbike?,FALSE,0,BBCNaga,10/06/2018 13:02,FALSE,1.00547E+18,1.0058E+18,262672654,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",KrisuMondo,0,FALSE,FALSE,NA,NA,0.757652205
814,"RT @Melindola: @RBKingston Looking forward to @RideLondon in Kingston but last time ALL rubbish was put into black bags for landfill, #plas…",FALSE,0,NA,10/06/2018 13:01,FALSE,NA,1.0058E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shyman33,1,TRUE,FALSE,NA,NA,0.413902063
815,"@_julietelliott @RideLondon @SKODAUK Hey, when for? You can borrow mine x",FALSE,0,_julietelliott,10/06/2018 12:53,FALSE,1.00579E+18,1.0058E+18,333254465,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sophiehellyer,0,FALSE,FALSE,NA,NA,0.852856908
816,@markashuk @BBCNaga @McrBikeHire @RideLondon @iamspecialized My premium kit. @iamspecialized @envecomposites #SWorks https://t.co/BsTDDiPopi,FALSE,1,markashuk,10/06/2018 12:49,FALSE,1.00571E+18,1.00579E+18,407275723,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Steve_velo,0,FALSE,FALSE,NA,NA,0.484049668
817,@_julietelliott @RideLondon @SKODAUK Then you are welcome to borrow my cervelo road bike. It is 54. Lovely to ride.… https://t.co/PnzirNfVec,FALSE,0,_julietelliott,10/06/2018 12:37,TRUE,1.00579E+18,1.00579E+18,333254465,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Josephineperry,0,FALSE,FALSE,NA,NA,0.859798226
818,"@_julietelliott @RideLondon @SKODAUK Ah, bugger.",FALSE,0,_julietelliott,10/06/2018 12:33,FALSE,1.00579E+18,1.00579E+18,333254465,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheJaseter,0,FALSE,FALSE,NA,NA,0.099200171
819,"@TheJaseter @RideLondon @SKODAUK ah, closed on Sundays unfortunately",FALSE,0,TheJaseter,10/06/2018 12:31,FALSE,1.00579E+18,1.00579E+18,2177456406,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_julietelliott,0,FALSE,FALSE,NA,NA,0.001971929
820,"@_julietelliott @RideLondon @SKODAUK seriously though, quick google look: https://t.co/LseKjRvBso",FALSE,1,_julietelliott,10/06/2018 12:26,FALSE,1.00579E+18,1.00579E+18,333254465,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheJaseter,0,FALSE,FALSE,NA,NA,0.477013835
821,RT @_julietelliott: Is there anywhere in London you can hire a road bike? Or does anyone fancy lending me one? I'm taking some journos and…,FALSE,0,NA,10/06/2018 12:25,FALSE,NA,1.00579E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",c_e_pennington,5,TRUE,FALSE,NA,NA,0.661592349
822,@_julietelliott @RideLondon @SKODAUK A Boris bike <U+0001F923><U+0001F602>,FALSE,0,_julietelliott,10/06/2018 12:23,FALSE,1.00579E+18,1.00579E+18,333254465,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheJaseter,0,FALSE,FALSE,NA,NA,0.646508196
823,@_julietelliott @RideLondon @SKODAUK What size are you?,FALSE,0,_julietelliott,10/06/2018 12:20,FALSE,1.00579E+18,1.00579E+18,333254465,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Josephineperry,0,FALSE,FALSE,NA,NA,0.743235017
824,RT @_julietelliott: Is there anywhere in London you can hire a road bike? Or does anyone fancy lending me one? I'm taking some journos and…,FALSE,0,NA,10/06/2018 12:19,FALSE,NA,1.00579E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eenasharples,5,TRUE,FALSE,NA,NA,0.661592349
825,Is there anywhere in London you can hire a road bike? Or does anyone fancy lending me one? I'm taking some journos… https://t.co/0RVB5Hhx9U,FALSE,0,NA,10/06/2018 12:13,TRUE,NA,1.00579E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_julietelliott,5,FALSE,FALSE,NA,NA,0.659566326
826,"RT @TracyGostelow: @AntWhitington Inspirational film. Watched it again straight after cycling the @RideLondon 100 with you and the team, an…",FALSE,0,NA,10/06/2018 12:13,FALSE,NA,1.00579E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",seficote1976,2,TRUE,FALSE,NA,NA,0.782541507
827,@RBKingston Looking forward to @RideLondon in Kingston but last time ALL rubbish was put into black bags for landfi… https://t.co/iJeIZuMebu,FALSE,0,RBKingston,10/06/2018 12:02,TRUE,1.00536E+18,1.00578E+18,454976063,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Melindola,1,FALSE,FALSE,NA,NA,0.379398277
828,RT @breastcancernow: <U+0001F6B4><U+200D><U+2640><U+FE0F><U+0001F6B4><U+200D><U+2642><U+FE0F> Final call to join our team for #RideLondon on Sunday 29 July 2018! Participate in one of the world's greates…,FALSE,0,NA,10/06/2018 11:53,FALSE,NA,1.00578E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",baytatave1973,3,TRUE,FALSE,NA,NA,0.680783016
829,@ridelondon training is on! Better late than… https://t.co/xYfu3aJysZ,FALSE,0,RideLondon,10/06/2018 11:47,FALSE,NA,1.00578E+18,608158133,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",mike_rawley,0,FALSE,FALSE,0.683333,51.2333,0.634854634
830,RT @breastcancernow: Professors ... on bikes! <U+0001F6B2> Profs Andrew Tutt and Chris Lord from the Breast Cancer Now Toby Robins Research Centre at…,FALSE,0,NA,10/06/2018 11:47,FALSE,NA,1.00578E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",woodcw2000,8,TRUE,FALSE,NA,NA,0.649846036
831,Great day yesterday. If any of @timfarron colleagues would like to make a donation to @prostateuk please click this… https://t.co/cN21UXPzhm,FALSE,1,NA,10/06/2018 11:42,TRUE,NA,1.00578E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",m4logan,1,FALSE,FALSE,NA,NA,0.725083717
832,"RT @GaryTrowsdale: It'll be 3 years @RideLondon since I finished last of 25,000 entrants! <U+0001F633> https://t.co/OxFUHHqmuq The inspirational messa…",FALSE,0,NA,10/06/2018 11:41,FALSE,NA,1.00578E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SportReform,6,TRUE,FALSE,NA,NA,0.490073009
833,RT @RowenaPrice1: Made the most of the bright start to the day yesterday @Wiggle_Sport #ridelondon #countryside #trees #sunshine #cycling h…,FALSE,0,NA,10/06/2018 10:20,FALSE,NA,1.00576E+18,NA,"<a href=""https://about.me/cyclingbot"" rel=""nofollow"">CyclingBot</a>",dhumpachika,2,TRUE,FALSE,NA,NA,0.748127999
834,Made the most of the bright start to the day yesterday @Wiggle_Sport #ridelondon #countryside #trees #sunshine… https://t.co/7WgsUr1fnv,FALSE,7,NA,10/06/2018 10:14,TRUE,NA,1.00576E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RowenaPrice1,2,FALSE,FALSE,NA,NA,0.753377868
835,RT @visitlondon: The perfect opportunity to ride with all the family! <U+0001F6B4> #RideLondon https://t.co/ahWFiIlzu5,FALSE,0,NA,10/06/2018 10:06,FALSE,NA,1.00575E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shubham88890604,7,TRUE,FALSE,NA,NA,0.823083359
836,RT @breastcancernow: Professors ... on bikes! <U+0001F6B2> Profs Andrew Tutt and Chris Lord from the Breast Cancer Now Toby Robins Research Centre at…,FALSE,0,NA,10/06/2018 09:41,FALSE,NA,1.00575E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wolvespremier,8,TRUE,FALSE,NA,NA,0.64391009
837,@BBCNaga @McrBikeHire @RideLondon If nothing else a road bike with drop handlebars will be much easier on your hand… https://t.co/2FyTap2cAR,FALSE,0,BBCNaga,10/06/2018 09:40,TRUE,1.00547E+18,1.00575E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",duckplucker,0,FALSE,FALSE,NA,NA,0.69458057
838,@BBCNaga @McrBikeHire @RideLondon Now your hocked <U+0001F609>,FALSE,0,BBCNaga,10/06/2018 09:29,FALSE,1.00547E+18,1.00574E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bthirtyone,0,FALSE,FALSE,NA,NA,0.736060763
839,RT @SeanKellyPGA: Great morning riding up hills with this bunch. Training for @alpedhuez and @RideLondon for @ActionforAT https://t.co/aoP7…,FALSE,0,NA,10/06/2018 09:05,FALSE,NA,1.00574E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ActionforAT,2,TRUE,FALSE,NA,NA,0.851834829
840,"RT @TracyGostelow: @AntWhitington Inspirational film. Watched it again straight after cycling the @RideLondon 100 with you and the team, an…",FALSE,0,NA,10/06/2018 08:42,FALSE,NA,1.00573E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AntWhitington,2,TRUE,FALSE,NA,NA,0.782541507
841,RT @clairellogan: Thanks to @timfarron for your support @allithwaite5 @ProstateUK @RideLondon https://t.co/BbGPC7FICb https://t.co/5wUZAHst…,FALSE,0,NA,10/06/2018 08:31,FALSE,NA,1.00573E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erniefostergolf,7,TRUE,FALSE,NA,NA,0.913803943
842,@AntWhitington Inspirational film. Watched it again straight after cycling the @RideLondon 100 with you and the tea… https://t.co/Lc4o8nMmOp,FALSE,1,AntWhitington,10/06/2018 07:58,TRUE,1.0055E+18,1.00572E+18,465428968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TracyGostelow,2,FALSE,FALSE,NA,NA,0.796657079
843,"@osteopathwest @NjingaCycling @RideLondon @UKYouth @MazzaB30 @LesleyJMarr @corecoaching__ Way to go, @osteopathwest… https://t.co/1KkvOz6pAG",FALSE,1,osteopathwest,10/06/2018 07:57,TRUE,1.00544E+18,1.00572E+18,201686627,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Luscignano,0,FALSE,FALSE,NA,NA,0.556792501
844,@BBCNaga @McrBikeHire @RideLondon Check in Cycling Weekly,FALSE,2,BBCNaga,10/06/2018 07:54,FALSE,1.00547E+18,1.00572E+18,262672654,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",waldron_t,0,FALSE,FALSE,NA,NA,0.910294125
845,@BBCNaga @McrBikeHire @RideLondon Get on to Dolans,FALSE,1,BBCNaga,10/06/2018 07:54,FALSE,1.00547E+18,1.00572E+18,262672654,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",waldron_t,0,FALSE,FALSE,NA,NA,0.520602448
846,RT @riotbadger: My @MDUK_News jersey came today ready for @RideLondon - still need your help and thank you so much to everyone who has dona…,FALSE,0,NA,10/06/2018 07:47,FALSE,NA,1.00572E+18,NA,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>",Guysley,6,TRUE,FALSE,NA,NA,0.652733542
847,"@BarneyStuart21 @MDUK_News @RideLondon Cheers mate, means a lot <U+0001F91B>",FALSE,1,BarneyStuart21,10/06/2018 07:35,FALSE,1.00559E+18,1.00572E+18,2453219015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",riotbadger,0,FALSE,FALSE,NA,NA,0.74839294
848,@BBCNaga @McrBikeHire @RideLondon Depends on how much you want to spend.. There are some good independent cycling s… https://t.co/QLJBXI7lpW,FALSE,1,BBCNaga,10/06/2018 07:33,TRUE,1.00547E+18,1.00571E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sgcollopy,0,FALSE,FALSE,NA,NA,0.79258455
849,RT @breastcancernow: Professors ... on bikes! <U+0001F6B2> Profs Andrew Tutt and Chris Lord from the Breast Cancer Now Toby Robins Research Centre at…,FALSE,0,NA,10/06/2018 07:33,FALSE,NA,1.00571E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IreneChong6,8,TRUE,FALSE,NA,NA,0.64391009
850,"@BBCNaga @McrBikeHire @RideLondon Golf, cycling, what’s next I wonder?",FALSE,1,BBCNaga,10/06/2018 07:17,FALSE,1.00547E+18,1.00571E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Londonscruff,0,FALSE,FALSE,NA,NA,0.391197243
851,"@BBCNaga @McrBikeHire @RideLondon Funky name, funky colours @WyndyMilla would suit you",FALSE,0,BBCNaga,10/06/2018 07:16,FALSE,1.00547E+18,1.00571E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beardflares,0,FALSE,FALSE,NA,NA,0.89050999
852,@BBCNaga @McrBikeHire @RideLondon Try a titanium framed bike before committing to carbon about the same weight but… https://t.co/gQq8AHjQ7N,FALSE,3,BBCNaga,10/06/2018 07:16,TRUE,1.00547E+18,1.00571E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SeanPatKerry,0,FALSE,FALSE,NA,NA,0.542121496
853,@BBCNaga @McrBikeHire @RideLondon Strongly recommend having a 'Bike Fit' first where they take all you measurements… https://t.co/GD5prkqUxU,FALSE,2,BBCNaga,10/06/2018 07:16,TRUE,1.00547E+18,1.00571E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mikenixon60,0,FALSE,FALSE,NA,NA,0.724049104
854,"@BBCNaga @McrBikeHire @RideLondon @LivCyclingUK https://t.co/Ll09hWbp3w
Women specific design explained and why it'… https://t.co/M6pm4R2F2c",FALSE,2,BBCNaga,10/06/2018 07:13,TRUE,1.0057E+18,1.00571E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",martin_P45,1,FALSE,FALSE,NA,NA,0.614407213
855,@CaitMavroleon @NjingaCycling @RideLondon @UKYouth @MazzaB30 @LesleyJMarr @corecoaching__ Off for a short spin to t… https://t.co/0NiqzBjk4c,FALSE,1,CaitMavroleon,10/06/2018 07:12,TRUE,1.00571E+18,1.00571E+18,472860429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",osteopathwest,0,FALSE,FALSE,NA,NA,0.602673628
856,@osteopathwest @NjingaCycling @RideLondon @UKYouth @MazzaB30 @LesleyJMarr @corecoaching__ Looks like it was perfect… https://t.co/1XJ94xS9AV,FALSE,1,osteopathwest,10/06/2018 07:11,TRUE,1.00544E+18,1.00571E+18,201686627,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CaitMavroleon,0,FALSE,FALSE,NA,NA,0.700087974
857,@Steve_velo @BBCNaga @McrBikeHire @RideLondon @iamspecialized I couldn't agree more with Steve. My first road bike… https://t.co/TldjU3Lqgg,FALSE,2,Steve_velo,10/06/2018 06:59,TRUE,1.00553E+18,1.00571E+18,8.25022E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",markashuk,0,FALSE,FALSE,NA,NA,0.412016418
858,RideLondon 19 aims to get kids on course this summer https://t.co/GyvMk2oqB4 https://t.co/1gPhk7Egv9,FALSE,0,NA,10/06/2018 06:57,FALSE,NA,1.00571E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",cyclist,0,FALSE,FALSE,NA,NA,0.738342742
859,@BBCNaga @McrBikeHire @RideLondon My respect for you grew when I saw what you rode to Paris. (Like playing an entir… https://t.co/5Dos2y8zvj,FALSE,1,BBCNaga,10/06/2018 06:54,TRUE,1.00547E+18,1.0057E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GianTomkins,0,FALSE,FALSE,NA,NA,0.675980594
860,@BBCNaga @McrBikeHire @RideLondon Once you have found your bike make sure you have a bike fit. Well worth the time… https://t.co/BDfAa38uQM,FALSE,1,BBCNaga,10/06/2018 06:53,TRUE,1.00547E+18,1.0057E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Keithalock,0,FALSE,FALSE,NA,NA,0.883932016
861,"My amazing husband Russ Brookes is fundraising for Winston's Wish. Today he’s cycling 100 miles around Dorset, and… https://t.co/cOkpxsHll5",FALSE,2,NA,10/06/2018 06:50,TRUE,NA,1.0057E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EJBrookes83,0,FALSE,FALSE,NA,NA,0.416544952
862,@danielharvie29 @RideLondon @braintumourrsch Hahaha Danny that was a while back now ride London isn't until July.,FALSE,0,danielharvie29,10/06/2018 06:50,FALSE,1.00566E+18,1.0057E+18,3364999636,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aimeeclark13,0,FALSE,FALSE,NA,NA,0.496906401
863,@BBCNaga @McrBikeHire @RideLondon Hi forgot to mention dont get a carbon bike unless get one for events and an aluminum to train on.,FALSE,1,BBCNaga,10/06/2018 06:44,FALSE,1.00547E+18,1.0057E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alun1963,0,FALSE,FALSE,NA,NA,0.415595021
864,@BBCNaga @McrBikeHire @RideLondon 2 my fave tyres rode em in welsh velothon no punctures and wider tyres didnt slow… https://t.co/zy1oeE5u6Z,FALSE,1,BBCNaga,10/06/2018 06:41,TRUE,1.00547E+18,1.0057E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alun1963,0,FALSE,FALSE,NA,NA,0.186603475
865,@BBCNaga @McrBikeHire @RideLondon 1Hi anything by Scott bikes otherwise go for trek cannondale or bianchi look at a… https://t.co/8T94qKzrq9,FALSE,1,BBCNaga,10/06/2018 06:39,TRUE,1.00547E+18,1.0057E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alun1963,0,FALSE,FALSE,NA,NA,0.690140799
866,RT @BBCNaga: Just rode 15 miles on a road bike from @McrBikeHire - what a revelation! Hills were much easier though the riding position &amp; s…,FALSE,0,NA,10/06/2018 06:26,FALSE,NA,1.0057E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BunnyRhodes2,9,TRUE,FALSE,NA,NA,0.629455428
867,"@BBCNaga @McrBikeHire @RideLondon Giant’s LV range- lot of bike for your money at any part of the range, and female pro developed geometry",FALSE,0,BBCNaga,10/06/2018 06:26,FALSE,1.00547E+18,1.0057E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stuartbowker,0,FALSE,FALSE,NA,NA,0.675297078
868,RT @Sundried: Training for a big #cycling event like @RideLondon or @letapedutour? Try our cyclists' leg strength workout: https://t.co/JzH…,FALSE,0,NA,10/06/2018 06:18,FALSE,NA,1.0057E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dominicgarnham,3,TRUE,FALSE,NA,NA,0.703440295
869,@martin_P45 @McrBikeHire @RideLondon @LivCyclingUK Thanks - will take a look,FALSE,2,martin_P45,10/06/2018 06:17,FALSE,1.00569E+18,1.0057E+18,7.54369E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BBCNaga,0,FALSE,FALSE,NA,NA,0.978471751
870,@BBCNaga @McrBikeHire @RideLondon If that suggestion appeals @BBCNaga you could do a lot worse than look at the Liv… https://t.co/qDZAqhGtd6,FALSE,1,martin_P45,10/06/2018 06:10,TRUE,1.0055E+18,1.00569E+18,7.54369E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",martin_P45,0,FALSE,FALSE,NA,NA,0.613302364
871,@BBCNaga @condorcycles in London. Hand built and set up to your spec/geometry. Not crazy expensive. 70 y/o British… https://t.co/kmTaQ5hDGa,FALSE,2,BBCNaga,10/06/2018 06:03,TRUE,1.00547E+18,1.00569E+18,262672654,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CityDoris,0,FALSE,FALSE,NA,NA,0.326043169
872,"@BBCNaga @McrBikeHire @RideLondon Cannondale Synapse Carbon 105 - 2018 Road Bike

Try this one Naga!??",FALSE,0,BBCNaga,10/06/2018 05:54,FALSE,1.00547E+18,1.00569E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BrianWebb15,0,FALSE,FALSE,NA,NA,0.747233043
873,"4 #RideLondon videos this week. Doing the event? You will find these insight videos useful, especially if it’s your first time",FALSE,0,NA,10/06/2018 04:42,FALSE,NA,1.00567E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GazradCycling,0,FALSE,FALSE,NA,NA,0.80518869
874,@BBCNaga @McrBikeHire @RideLondon Speak to Matt Roberts @vektavelosport in Stoke....amazing service/advice... theyl… https://t.co/7KDdCSlLAy,FALSE,0,BBCNaga,10/06/2018 04:12,TRUE,1.00547E+18,1.00566E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RobDaysuzuki,0,FALSE,FALSE,NA,NA,0.861085736
875,@aimeeclark13 @RideLondon @braintumourrsch Did you see the Loch Ness monster<U+0001F440><U+0001F62D>!!,FALSE,0,aimeeclark13,10/06/2018 04:00,FALSE,1.00551E+18,1.00566E+18,311384361,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",danielharvie29,0,FALSE,FALSE,NA,NA,0.893318733
876,@riotbadger @MDUK_News @RideLondon Donated mate. Sorry for the soppy shite I put,FALSE,2,riotbadger,09/06/2018 23:19,FALSE,1.0055E+18,1.00559E+18,53651576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BarneyStuart21,0,FALSE,FALSE,NA,NA,0.109554086
877,"@BBCNaga @McrBikeHire @RideLondon you are lovely,,,, Naga",FALSE,0,BBCNaga,09/06/2018 23:13,FALSE,1.00547E+18,1.00559E+18,262672654,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",swinnersmusic,0,FALSE,FALSE,NA,NA,0.961444418
878,"@BBCNaga @McrBikeHire @RideLondon My bikes 
20 yrs old I cant let go..",FALSE,0,BBCNaga,09/06/2018 22:41,FALSE,1.00547E+18,1.00558E+18,262672654,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bizzlesingh5,0,FALSE,FALSE,NA,NA,0.079394297
879,RT @riotbadger: My @MDUK_News jersey came today ready for @RideLondon - still need your help and thank you so much to everyone who has dona…,FALSE,0,NA,09/06/2018 22:25,FALSE,NA,1.00558E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rugbyleaguelady,6,TRUE,FALSE,NA,NA,0.652733542
880,RT @ian_chard: Received my #RideLondon shirt today from @alzheimerssoc. 3/4 way to fund-raising target. Hamstring almost healed. Cutting it…,FALSE,0,NA,09/06/2018 22:12,FALSE,NA,1.00557E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",millsrossvoice,1,TRUE,FALSE,NA,NA,0.644188459
881,@aimeeclark13 @RideLondon @braintumourrsch Says 72 there tbf. Still deserve the massage though. Sorry that my arms… https://t.co/TrNyIGkMsu,FALSE,0,aimeeclark13,09/06/2018 22:02,TRUE,1.00551E+18,1.00557E+18,311384361,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ry_mack83,0,FALSE,FALSE,NA,NA,0.151718494
882,"RT @heyjolisa: @BBCNaga @McrBikeHire @RideLondon Give @NorthRoadCycles a call they will make to your specifications, best customer service…",FALSE,0,NA,09/06/2018 21:59,FALSE,NA,1.00557E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NorthRoadCycles,1,TRUE,FALSE,NA,NA,0.821870205
